event_type,job_id,timestamp,previous_data,new_data
appeared,ashby_openai_b40efa93-da3c-4593-bc98-03d203cd0488,2025-09-13T09:23:35.735507,,"{""job_id"": ""ashby_openai_b40efa93-da3c-4593-bc98-03d203cd0488"", ""source"": ""ashby"", ""company_name"": ""OpenAI"", ""external_id"": ""b40efa93-da3c-4593-bc98-03d203cd0488"", ""title"": ""Forward Deployed Engineer - Dublin"", ""job_url"": ""https://jobs.ashbyhq.com/openai/b40efa93-da3c-4593-bc98-03d203cd0488"", ""source_url"": ""https://jobs.ashbyhq.com/openai"", ""first_seen"": ""2025-09-13T09:23:35.735505"", ""last_seen"": ""2025-09-13T09:23:35.735506"", ""team"": ""Model Deployment for Business"", ""location"": ""Dublin, Ireland"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""new"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""id"": ""b40efa93-da3c-4593-bc98-03d203cd0488"", ""title"": ""Forward Deployed Engineer - Dublin"", ""updatedAt"": ""2025-09-12T16:05:59.409Z"", ""suppressDescriptionOpening"": false, ""suppressDescriptionClosing"": false, ""departmentId"": ""923a141e-ff07-478e-9039-1d4fdbd65588"", ""departmentName"": ""Model Deployment for Business"", ""locationId"": ""66f001f7-02bf-4419-ac0a-07aba9b32751"", ""locationName"": ""Dublin, Ireland"", ""workplaceType"": null, ""employmentType"": ""FullTime"", ""isListed"": true, ""jobId"": ""39e43e05-95e3-479f-a892-58a459609241"", ""jobRequisitionId"": null, ""teamId"": ""923a141e-ff07-478e-9039-1d4fdbd65588"", ""teamName"": ""Model Deployment for Business"", ""publishedDate"": ""2025-09-12"", ""applicationDeadline"": null, ""shouldDisplayCompensationOnJobBoard"": false, ""secondaryLocations"": [], ""compensationTierSummary"": null, ""userRoles"": []}}"
appeared,ashby_openai_872ed051-1f74-4eaf-93cb-57007fb33237,2025-09-13T09:23:35.735687,,"{""job_id"": ""ashby_openai_872ed051-1f74-4eaf-93cb-57007fb33237"", ""source"": ""ashby"", ""company_name"": ""OpenAI"", ""external_id"": ""872ed051-1f74-4eaf-93cb-57007fb33237"", ""title"": ""Senior Leasing & Strategy Manager, Real Estate & Workplace"", ""job_url"": ""https://jobs.ashbyhq.com/openai/872ed051-1f74-4eaf-93cb-57007fb33237"", ""source_url"": ""https://jobs.ashbyhq.com/openai"", ""first_seen"": ""2025-09-13T09:23:35.735686"", ""last_seen"": ""2025-09-13T09:23:35.735687"", ""team"": ""Workplace"", ""location"": ""San Francisco"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""new"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""id"": ""872ed051-1f74-4eaf-93cb-57007fb33237"", ""title"": ""Senior Leasing & Strategy Manager, Real Estate & Workplace"", ""updatedAt"": ""2025-09-12T22:32:31.478Z"", ""suppressDescriptionOpening"": false, ""suppressDescriptionClosing"": false, ""departmentId"": ""58d31f6d-626c-4f33-8971-8a71019ff2ab"", ""departmentName"": ""Workplace"", ""locationId"": ""bbd9f7fe-aae5-476a-9108-f25aea8f6cd2"", ""locationName"": ""San Francisco"", ""workplaceType"": ""Hybrid"", ""employmentType"": ""FullTime"", ""isListed"": true, ""jobId"": ""ad60f5db-f597-4eff-b75e-26e779fc421f"", ""jobRequisitionId"": null, ""teamId"": ""58d31f6d-626c-4f33-8971-8a71019ff2ab"", ""teamName"": ""Workplace"", ""publishedDate"": ""2025-09-12"", ""applicationDeadline"": null, ""shouldDisplayCompensationOnJobBoard"": true, ""secondaryLocations"": [], ""compensationTierSummary"": ""$225K  Offers Equity"", ""userRoles"": []}}"
appeared,ashby_openai_4ca21861-d0b0-4825-a520-bee49ece3e79,2025-09-13T09:23:35.735813,,"{""job_id"": ""ashby_openai_4ca21861-d0b0-4825-a520-bee49ece3e79"", ""source"": ""ashby"", ""company_name"": ""OpenAI"", ""external_id"": ""4ca21861-d0b0-4825-a520-bee49ece3e79"", ""title"": ""National Security Associate, Global Affairs"", ""job_url"": ""https://jobs.ashbyhq.com/openai/4ca21861-d0b0-4825-a520-bee49ece3e79"", ""source_url"": ""https://jobs.ashbyhq.com/openai"", ""first_seen"": ""2025-09-13T09:23:35.735812"", ""last_seen"": ""2025-09-13T09:23:35.735812"", ""team"": ""Global Affairs"", ""location"": ""Washington, DC"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""new"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""id"": ""4ca21861-d0b0-4825-a520-bee49ece3e79"", ""title"": ""National Security Associate, Global Affairs"", ""updatedAt"": ""2025-09-12T15:53:17.300Z"", ""suppressDescriptionOpening"": false, ""suppressDescriptionClosing"": false, ""departmentId"": ""c2624889-2192-4a0f-bb65-00d692022a4e"", ""departmentName"": ""Global Affairs"", ""locationId"": ""6252b4ed-714d-469a-a970-7a13101bac9d"", ""locationName"": ""Washington, DC"", ""workplaceType"": ""Hybrid"", ""employmentType"": ""FullTime"", ""isListed"": true, ""jobId"": ""f7f96941-2d61-4f8e-a015-55142efbe30b"", ""jobRequisitionId"": null, ""teamId"": ""c2624889-2192-4a0f-bb65-00d692022a4e"", ""teamName"": ""Global Affairs"", ""publishedDate"": ""2025-09-12"", ""applicationDeadline"": null, ""shouldDisplayCompensationOnJobBoard"": true, ""secondaryLocations"": [], ""compensationTierSummary"": ""$190K  $280K  Offers Equity"", ""userRoles"": []}}"
appeared,ashby_openai_e45bb7fa-9d20-47fb-a478-93af5e5e3e57,2025-09-13T09:23:35.735933,,"{""job_id"": ""ashby_openai_e45bb7fa-9d20-47fb-a478-93af5e5e3e57"", ""source"": ""ashby"", ""company_name"": ""OpenAI"", ""external_id"": ""e45bb7fa-9d20-47fb-a478-93af5e5e3e57"", ""title"": ""Infrastructure Generalist"", ""job_url"": ""https://jobs.ashbyhq.com/openai/e45bb7fa-9d20-47fb-a478-93af5e5e3e57"", ""source_url"": ""https://jobs.ashbyhq.com/openai"", ""first_seen"": ""2025-09-13T09:23:35.735932"", ""last_seen"": ""2025-09-13T09:23:35.735933"", ""team"": ""Scaling"", ""location"": ""San Francisco"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""new"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""id"": ""e45bb7fa-9d20-47fb-a478-93af5e5e3e57"", ""title"": ""Infrastructure Generalist"", ""updatedAt"": ""2025-09-13T01:47:02.391Z"", ""suppressDescriptionOpening"": false, ""suppressDescriptionClosing"": false, ""departmentId"": ""7cba3ac0-2b6e-4d52-ad38-e39a5f61c73f"", ""departmentName"": ""Scaling"", ""locationId"": ""bbd9f7fe-aae5-476a-9108-f25aea8f6cd2"", ""locationName"": ""San Francisco"", ""workplaceType"": ""OnSite"", ""employmentType"": ""FullTime"", ""isListed"": true, ""jobId"": ""ba47e9ae-3729-4554-95c0-ce838b114288"", ""jobRequisitionId"": null, ""teamId"": ""7cba3ac0-2b6e-4d52-ad38-e39a5f61c73f"", ""teamName"": ""Scaling"", ""publishedDate"": ""2025-09-13"", ""applicationDeadline"": null, ""shouldDisplayCompensationOnJobBoard"": true, ""secondaryLocations"": [], ""compensationTierSummary"": ""$325K  $405K  Offers Equity"", ""userRoles"": []}}"
appeared,greenhouse_anthropic_4915364008,2025-09-13T09:23:35.736048,,"{""job_id"": ""greenhouse_anthropic_4915364008"", ""source"": ""greenhouse"", ""company_name"": ""Anthropic"", ""external_id"": ""4915364008"", ""title"": ""Employment Counsel"", ""job_url"": ""https://job-boards.greenhouse.io/anthropic/jobs/4915364008"", ""source_url"": ""https://boards.greenhouse.io/anthropic"", ""first_seen"": ""2025-09-13T09:23:35.736047"", ""last_seen"": ""2025-09-13T09:23:35.736048"", ""team"": null, ""location"": ""San Francisco, CA | New York City, NY"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""new"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/anthropic/jobs/4915364008"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 4337379008, ""location"": {""name"": ""San Francisco, CA | New York City, NY""}, ""metadata"": [{""id"": 4036944008, ""name"": ""Location Type"", ""value"": ""On-Site"", ""value_type"": ""single_select""}], ""id"": 4915364008, ""updated_at"": ""2025-09-12T18:14:27-04:00"", ""requisition_id"": ""10222"", ""title"": ""Employment Counsel"", ""company_name"": ""Anthropic"", ""first_published"": ""2025-09-12T17:21:42-04:00""}}"
appeared,ashby_openai_004ae8f4-245b-4aad-8903-9daabdb58bb9,2025-09-13T09:23:35.736189,,"{""job_id"": ""ashby_openai_004ae8f4-245b-4aad-8903-9daabdb58bb9"", ""source"": ""ashby"", ""company_name"": ""OpenAI"", ""external_id"": ""004ae8f4-245b-4aad-8903-9daabdb58bb9"", ""title"": ""Technical Program Manager, Hardware Chips"", ""job_url"": ""https://jobs.ashbyhq.com/openai/004ae8f4-245b-4aad-8903-9daabdb58bb9"", ""source_url"": ""https://jobs.ashbyhq.com/openai"", ""first_seen"": ""2025-09-13T09:23:35.736188"", ""last_seen"": ""2025-09-13T09:23:35.736188"", ""team"": ""Technical Program Management"", ""location"": ""San Francisco"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""new"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""id"": ""004ae8f4-245b-4aad-8903-9daabdb58bb9"", ""title"": ""Technical Program Manager, Hardware Chips"", ""updatedAt"": ""2025-09-12T19:25:28.080Z"", ""suppressDescriptionOpening"": false, ""suppressDescriptionClosing"": false, ""departmentId"": ""47b777e7-af51-46a6-86ad-55d3da27b879"", ""departmentName"": ""Technical Program Management"", ""locationId"": ""bbd9f7fe-aae5-476a-9108-f25aea8f6cd2"", ""locationName"": ""San Francisco"", ""workplaceType"": null, ""employmentType"": ""FullTime"", ""isListed"": true, ""jobId"": ""88858875-12eb-478c-9a76-f18f361403c2"", ""jobRequisitionId"": null, ""teamId"": ""47b777e7-af51-46a6-86ad-55d3da27b879"", ""teamName"": ""Technical Program Management"", ""publishedDate"": ""2025-09-12"", ""applicationDeadline"": null, ""shouldDisplayCompensationOnJobBoard"": true, ""secondaryLocations"": [], ""compensationTierSummary"": ""$355K  $445K  Offers Equity"", ""userRoles"": []}}"
appeared,greenhouse_anthropic_4141519008,2025-09-13T09:23:35.736306,,"{""job_id"": ""greenhouse_anthropic_4141519008"", ""source"": ""greenhouse"", ""company_name"": ""Anthropic"", ""external_id"": ""4141519008"", ""title"": ""Software Engineer, Growth"", ""job_url"": ""https://job-boards.greenhouse.io/anthropic/jobs/4141519008"", ""source_url"": ""https://boards.greenhouse.io/anthropic"", ""first_seen"": ""2025-09-13T09:23:35.736306"", ""last_seen"": ""2025-09-13T09:23:35.736306"", ""team"": null, ""location"": ""San Francisco, CA | New York City, NY | Seattle, WA"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""new"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/anthropic/jobs/4141519008"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 4061657008, ""location"": {""name"": ""San Francisco, CA | New York City, NY | Seattle, WA""}, ""metadata"": [{""id"": 4036944008, ""name"": ""Location Type"", ""value"": ""On-Site"", ""value_type"": ""single_select""}], ""id"": 4141519008, ""updated_at"": ""2025-09-12T20:14:30-04:00"", ""requisition_id"": ""3217"", ""title"": ""Software Engineer, Growth "", ""company_name"": ""Anthropic"", ""first_published"": ""2024-09-27T15:09:39-04:00""}}"
appeared,greenhouse_anthropic_4707330008,2025-09-13T09:23:35.736426,,"{""job_id"": ""greenhouse_anthropic_4707330008"", ""source"": ""greenhouse"", ""company_name"": ""Anthropic"", ""external_id"": ""4707330008"", ""title"": ""Head of Corporate Communications"", ""job_url"": ""https://job-boards.greenhouse.io/anthropic/jobs/4707330008"", ""source_url"": ""https://boards.greenhouse.io/anthropic"", ""first_seen"": ""2025-09-13T09:23:35.736425"", ""last_seen"": ""2025-09-13T09:23:35.736426"", ""team"": null, ""location"": ""San Francisco, CA, New York City, NY"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""new"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/anthropic/jobs/4707330008"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 4249586008, ""location"": {""name"": ""San Francisco, CA, New York City, NY""}, ""metadata"": [{""id"": 4036944008, ""name"": ""Location Type"", ""value"": ""On-Site"", ""value_type"": ""single_select""}], ""id"": 4707330008, ""updated_at"": ""2025-09-12T13:48:26-04:00"", ""requisition_id"": ""3890"", ""title"": ""Head of Corporate Communications"", ""company_name"": ""Anthropic"", ""first_published"": ""2025-09-12T13:48:26-04:00""}}"
appeared,ashby_openai_3b4ffc44-c818-4ff1-9d1e-d0acf46f1976,2025-09-13T09:23:35.736545,,"{""job_id"": ""ashby_openai_3b4ffc44-c818-4ff1-9d1e-d0acf46f1976"", ""source"": ""ashby"", ""company_name"": ""OpenAI"", ""external_id"": ""3b4ffc44-c818-4ff1-9d1e-d0acf46f1976"", ""title"": ""Analytics Engineer, GTM"", ""job_url"": ""https://jobs.ashbyhq.com/openai/3b4ffc44-c818-4ff1-9d1e-d0acf46f1976"", ""source_url"": ""https://jobs.ashbyhq.com/openai"", ""first_seen"": ""2025-09-13T09:23:35.736544"", ""last_seen"": ""2025-09-13T09:23:35.736545"", ""team"": ""Growth"", ""location"": ""San Francisco"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""new"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""id"": ""3b4ffc44-c818-4ff1-9d1e-d0acf46f1976"", ""title"": ""Analytics Engineer, GTM"", ""updatedAt"": ""2025-09-12T22:30:43.377Z"", ""suppressDescriptionOpening"": false, ""suppressDescriptionClosing"": false, ""departmentId"": ""4dea667f-0ed9-4569-9860-028864712aa6"", ""departmentName"": ""Go To Market"", ""locationId"": ""bbd9f7fe-aae5-476a-9108-f25aea8f6cd2"", ""locationName"": ""San Francisco"", ""workplaceType"": null, ""employmentType"": ""FullTime"", ""isListed"": true, ""jobId"": ""5996e5b7-8e41-4b0a-bef5-ace08dc757de"", ""jobRequisitionId"": null, ""teamId"": ""97c5fe9a-f24f-4fae-8027-a2c05a9b3346"", ""teamName"": ""Growth"", ""publishedDate"": ""2025-09-12"", ""applicationDeadline"": null, ""shouldDisplayCompensationOnJobBoard"": true, ""secondaryLocations"": [], ""compensationTierSummary"": ""$270K  $340K  Offers Equity"", ""userRoles"": []}}"
appeared,greenhouse_anthropic_4919879008,2025-09-13T09:23:35.736659,,"{""job_id"": ""greenhouse_anthropic_4919879008"", ""source"": ""greenhouse"", ""company_name"": ""Anthropic"", ""external_id"": ""4919879008"", ""title"": ""Channel Account Manager, SI & Reseller"", ""job_url"": ""https://job-boards.greenhouse.io/anthropic/jobs/4919879008"", ""source_url"": ""https://boards.greenhouse.io/anthropic"", ""first_seen"": ""2025-09-13T09:23:35.736658"", ""last_seen"": ""2025-09-13T09:23:35.736659"", ""team"": null, ""location"": ""Tokyo, Japan"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""new"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/anthropic/jobs/4919879008"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 4339251008, ""location"": {""name"": ""Tokyo, Japan""}, ""metadata"": [{""id"": 4036944008, ""name"": ""Location Type"", ""value"": ""On-Site"", ""value_type"": ""single_select""}], ""id"": 4919879008, ""updated_at"": ""2025-09-12T16:01:40-04:00"", ""requisition_id"": ""10231"", ""title"": ""Channel Account Manager, SI & Reseller"", ""company_name"": ""Anthropic"", ""first_published"": ""2025-09-12T16:01:40-04:00""}}"
