event_type,job_id,timestamp,previous_data,new_data
closed,greenhouse_scaleai_4540657005,2025-10-06T09:31:10.377058,"{""job_id"": ""greenhouse_scaleai_4540657005"", ""source"": ""greenhouse"", ""company_name"": ""Scale AI"", ""external_id"": ""4540657005"", ""title"": ""Lead Security Engineer,  Detection & Incident Response"", ""job_url"": ""https://job-boards.greenhouse.io/scaleai/jobs/4540657005"", ""source_url"": ""https://boards.greenhouse.io/scaleai"", ""first_seen"": ""2025-08-24T18:11:26.081381"", ""last_seen"": ""2025-09-11T09:27:29.551394"", ""team"": null, ""location"": ""San Francisco, CA; New York, NY"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/scaleai/jobs/4540657005"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 4360197005, ""location"": {""name"": ""San Francisco, CA; New York, NY""}, ""metadata"": [{""id"": 7904378005, ""name"": ""Domain"", ""value"": null, ""value_type"": ""multi_select""}, {""id"": 9832886005, ""name"": ""External Department"", ""value"": ""Engineering"", ""value_type"": ""single_select""}], ""id"": 4540657005, ""updated_at"": ""2025-09-10T14:16:50-04:00"", ""requisition_id"": ""GH-1527"", ""title"": ""Lead Security Engineer,  Detection & Incident Response"", ""company_name"": ""Scale AI"", ""first_published"": ""2025-03-18T16:21:36-04:00""}}",
closed,ashby_openai_a442b6f0-1659-4fb2-8a50-5eb2e5336523,2025-10-06T09:31:10.377175,"{""job_id"": ""ashby_openai_a442b6f0-1659-4fb2-8a50-5eb2e5336523"", ""source"": ""ashby"", ""company_name"": ""OpenAI"", ""external_id"": ""a442b6f0-1659-4fb2-8a50-5eb2e5336523"", ""title"": ""Analytics Engineer, People Data"", ""job_url"": ""https://jobs.ashbyhq.com/openai/a442b6f0-1659-4fb2-8a50-5eb2e5336523"", ""source_url"": ""https://jobs.ashbyhq.com/openai"", ""first_seen"": ""2025-09-10T17:57:20.477724"", ""last_seen"": ""2025-09-29T09:31:35.483409"", ""team"": ""People Systems & Operations"", ""location"": ""San Francisco"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""id"": ""a442b6f0-1659-4fb2-8a50-5eb2e5336523"", ""title"": ""Analytics Engineer, People Data"", ""updatedAt"": ""2025-09-08T16:21:38.201Z"", ""suppressDescriptionOpening"": false, ""suppressDescriptionClosing"": false, ""departmentId"": ""d8928aae-0382-4d1f-9ad7-8f3bbc4e3126"", ""departmentName"": ""People"", ""locationId"": ""bbd9f7fe-aae5-476a-9108-f25aea8f6cd2"", ""locationName"": ""San Francisco"", ""workplaceType"": ""Hybrid"", ""employmentType"": ""FullTime"", ""isListed"": true, ""jobId"": ""287684b6-c714-4d56-ae09-da94fbd3661a"", ""jobRequisitionId"": null, ""teamId"": ""6382a1bf-93ee-4f79-8f4a-e07f997a2315"", ""teamName"": ""People Systems & Operations"", ""publishedDate"": ""2025-09-08"", ""applicationDeadline"": ""2025-09-30T07:00:00.000Z"", ""shouldDisplayCompensationOnJobBoard"": true, ""secondaryLocations"": [], ""compensationTierSummary"": ""$220K  Offers Equity"", ""userRoles"": []}}",
closed,greenhouse_deepmind_7216295,2025-10-06T09:31:10.377279,"{""job_id"": ""greenhouse_deepmind_7216295"", ""source"": ""greenhouse"", ""company_name"": ""DeepMind"", ""external_id"": ""7216295"", ""title"": ""Senior AI Economist"", ""job_url"": ""https://job-boards.greenhouse.io/deepmind/jobs/7216295"", ""source_url"": ""https://boards.greenhouse.io/deepmind"", ""first_seen"": ""2025-09-10T17:57:20.456399"", ""last_seen"": ""2025-09-24T09:28:57.364229"", ""team"": null, ""location"": ""London, UK"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/deepmind/jobs/7216295"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": true}], ""internal_job_id"": 3236312, ""location"": {""name"": ""London, UK""}, ""metadata"": [{""id"": 90484, ""name"": ""Website Grouping"", ""value"": ""Research"", ""value_type"": ""single_select""}], ""id"": 7216295, ""updated_at"": ""2025-09-22T15:13:34-04:00"", ""requisition_id"": ""2111"", ""title"": ""Senior AI Economist"", ""company_name"": ""DeepMind"", ""first_published"": ""2025-09-08T07:56:50-04:00""}}",
closed,greenhouse_scaleai_4501089005,2025-10-06T09:31:10.377402,"{""job_id"": ""greenhouse_scaleai_4501089005"", ""source"": ""greenhouse"", ""company_name"": ""Scale AI"", ""external_id"": ""4501089005"", ""title"": ""Technical Sourcer - Contract"", ""job_url"": ""https://job-boards.greenhouse.io/scaleai/jobs/4501089005"", ""source_url"": ""https://boards.greenhouse.io/scaleai"", ""first_seen"": ""2025-09-12T09:26:58.197843"", ""last_seen"": ""2025-09-23T09:29:09.009318"", ""team"": null, ""location"": ""San Francisco, CA; New York, NY"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/scaleai/jobs/4501089005"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 4339993005, ""location"": {""name"": ""San Francisco, CA; New York, NY""}, ""metadata"": [{""id"": 7904378005, ""name"": ""Domain"", ""value"": null, ""value_type"": ""multi_select""}, {""id"": 9832886005, ""name"": ""External Department"", ""value"": ""People"", ""value_type"": ""single_select""}], ""id"": 4501089005, ""updated_at"": ""2025-09-11T13:09:09-04:00"", ""requisition_id"": ""GH-1380"", ""title"": ""Technical Sourcer - Contract"", ""company_name"": ""Scale AI"", ""first_published"": ""2025-09-11T13:09:09-04:00""}}",
closed,ashby_openai_b3c55a1c-9ee0-471d-8775-560d7c2a7fe8,2025-10-06T09:31:10.377522,"{""job_id"": ""ashby_openai_b3c55a1c-9ee0-471d-8775-560d7c2a7fe8"", ""source"": ""ashby"", ""company_name"": ""OpenAI"", ""external_id"": ""b3c55a1c-9ee0-471d-8775-560d7c2a7fe8"", ""title"": ""Software Engineer, Inference - Kernels"", ""job_url"": ""https://jobs.ashbyhq.com/openai/b3c55a1c-9ee0-471d-8775-560d7c2a7fe8"", ""source_url"": ""https://jobs.ashbyhq.com/openai"", ""first_seen"": ""2025-09-10T17:57:20.459891"", ""last_seen"": ""2025-09-17T09:28:33.164102"", ""team"": ""Inference"", ""location"": ""San Francisco"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""id"": ""b3c55a1c-9ee0-471d-8775-560d7c2a7fe8"", ""title"": ""Software Engineer, Inference - Kernels"", ""updatedAt"": ""2025-08-20T20:55:43.539Z"", ""suppressDescriptionOpening"": false, ""suppressDescriptionClosing"": false, ""departmentId"": ""7cba3ac0-2b6e-4d52-ad38-e39a5f61c73f"", ""departmentName"": ""Scaling"", ""locationId"": ""bbd9f7fe-aae5-476a-9108-f25aea8f6cd2"", ""locationName"": ""San Francisco"", ""workplaceType"": null, ""employmentType"": ""FullTime"", ""isListed"": true, ""jobId"": ""37b96878-bf31-45e5-93f6-bc264355bb7a"", ""jobRequisitionId"": null, ""teamId"": ""f32f653e-df5a-407a-ab39-901459f5f6c1"", ""teamName"": ""Inference"", ""publishedDate"": ""2025-07-31"", ""applicationDeadline"": null, ""shouldDisplayCompensationOnJobBoard"": true, ""secondaryLocations"": [], ""compensationTierSummary"": ""$295K  $530K  Offers Equity"", ""userRoles"": []}}",
closed,ashby_openai_15f05cb4-7c14-48f2-a064-db4aa8260b87,2025-10-06T09:31:10.377626,"{""job_id"": ""ashby_openai_15f05cb4-7c14-48f2-a064-db4aa8260b87"", ""source"": ""ashby"", ""company_name"": ""OpenAI"", ""external_id"": ""15f05cb4-7c14-48f2-a064-db4aa8260b87"", ""title"": ""User Operations Generalist - Tokyo"", ""job_url"": ""https://jobs.ashbyhq.com/openai/15f05cb4-7c14-48f2-a064-db4aa8260b87"", ""source_url"": ""https://jobs.ashbyhq.com/openai"", ""first_seen"": ""2025-09-10T17:57:20.443652"", ""last_seen"": ""2025-09-24T09:28:57.363228"", ""team"": ""User Operations"", ""location"": ""Tokyo, Japan"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""id"": ""15f05cb4-7c14-48f2-a064-db4aa8260b87"", ""title"": ""User Operations Generalist - Tokyo"", ""updatedAt"": ""2025-07-30T07:56:58.058Z"", ""suppressDescriptionOpening"": false, ""suppressDescriptionClosing"": false, ""departmentId"": ""4dea667f-0ed9-4569-9860-028864712aa6"", ""departmentName"": ""Go To Market"", ""locationId"": ""07c3b9ba-5d64-40b5-a613-6fc23810a87f"", ""locationName"": ""Tokyo, Japan"", ""workplaceType"": null, ""employmentType"": ""FullTime"", ""isListed"": true, ""jobId"": ""13fc3370-3566-4b4a-95df-8303985f5988"", ""jobRequisitionId"": null, ""teamId"": ""3ed1a031-8096-458c-96b5-732f3c46e327"", ""teamName"": ""User Operations"", ""publishedDate"": ""2025-03-03"", ""applicationDeadline"": null, ""shouldDisplayCompensationOnJobBoard"": false, ""secondaryLocations"": [], ""compensationTierSummary"": null, ""userRoles"": []}}",
closed,greenhouse_scaleai_4530937005,2025-10-06T09:31:10.377733,"{""job_id"": ""greenhouse_scaleai_4530937005"", ""source"": ""greenhouse"", ""company_name"": ""Scale AI"", ""external_id"": ""4530937005"", ""title"": ""National Security Policy Lead - Washington, DC"", ""job_url"": ""https://job-boards.greenhouse.io/scaleai/jobs/4530937005"", ""source_url"": ""https://boards.greenhouse.io/scaleai"", ""first_seen"": ""2025-08-24T18:11:26.080373"", ""last_seen"": ""2025-09-24T09:28:57.363419"", ""team"": null, ""location"": ""Washington, DC"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/scaleai/jobs/4530937005"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 4354931005, ""location"": {""name"": ""Washington, DC""}, ""metadata"": [{""id"": 7904378005, ""name"": ""Domain"", ""value"": null, ""value_type"": ""multi_select""}, {""id"": 9832886005, ""name"": ""External Department"", ""value"": ""Public Sector"", ""value_type"": ""single_select""}], ""id"": 4530937005, ""updated_at"": ""2025-09-08T23:56:56-04:00"", ""requisition_id"": ""GH-1494"", ""title"": ""National Security Policy Lead - Washington, DC "", ""company_name"": ""Scale AI"", ""first_published"": ""2025-02-18T14:22:43-05:00""}}",
closed,ashby_openai_17806270-88a1-4849-a0b2-840a774ebf98,2025-10-06T09:31:10.377850,"{""job_id"": ""ashby_openai_17806270-88a1-4849-a0b2-840a774ebf98"", ""source"": ""ashby"", ""company_name"": ""OpenAI"", ""external_id"": ""17806270-88a1-4849-a0b2-840a774ebf98"", ""title"": ""Software Engineer, Backend"", ""job_url"": ""https://jobs.ashbyhq.com/openai/17806270-88a1-4849-a0b2-840a774ebf98"", ""source_url"": ""https://jobs.ashbyhq.com/openai"", ""first_seen"": ""2025-09-10T17:57:20.465884"", ""last_seen"": ""2025-09-26T09:28:46.529931"", ""team"": ""Applied AI Engineering"", ""location"": ""San Francisco"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""id"": ""17806270-88a1-4849-a0b2-840a774ebf98"", ""title"": ""Software Engineer, Backend"", ""updatedAt"": ""2025-07-30T07:56:21.412Z"", ""suppressDescriptionOpening"": false, ""suppressDescriptionClosing"": false, ""departmentId"": ""e1e973fe-6f0a-475f-9361-a9b6c095d869"", ""departmentName"": ""Applied AI"", ""locationId"": ""bbd9f7fe-aae5-476a-9108-f25aea8f6cd2"", ""locationName"": ""San Francisco"", ""workplaceType"": null, ""employmentType"": ""FullTime"", ""isListed"": true, ""jobId"": ""c4ad06b4-de59-4183-a4d3-49a1b8e0bd55"", ""jobRequisitionId"": null, ""teamId"": ""f002fe09-4cec-46b0-8add-8bf9ff438a62"", ""teamName"": ""Applied AI Engineering"", ""publishedDate"": ""2023-07-31"", ""applicationDeadline"": null, ""shouldDisplayCompensationOnJobBoard"": true, ""secondaryLocations"": [], ""compensationTierSummary"": ""$255K  $405K  Offers Equity"", ""userRoles"": []}}",
closed,ashby_openai_7ba9e2a1-c5a0-4a9d-899e-c5c0be93e260,2025-10-06T09:31:10.377953,"{""job_id"": ""ashby_openai_7ba9e2a1-c5a0-4a9d-899e-c5c0be93e260"", ""source"": ""ashby"", ""company_name"": ""OpenAI"", ""external_id"": ""7ba9e2a1-c5a0-4a9d-899e-c5c0be93e260"", ""title"": ""Software Engineer, Full Stack"", ""job_url"": ""https://jobs.ashbyhq.com/openai/7ba9e2a1-c5a0-4a9d-899e-c5c0be93e260"", ""source_url"": ""https://jobs.ashbyhq.com/openai"", ""first_seen"": ""2025-09-10T17:57:20.480021"", ""last_seen"": ""2025-09-26T09:28:46.529984"", ""team"": ""Applied AI Engineering"", ""location"": ""Seattle"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""id"": ""7ba9e2a1-c5a0-4a9d-899e-c5c0be93e260"", ""title"": ""Software Engineer, Full Stack"", ""updatedAt"": ""2025-04-04T18:15:34.634Z"", ""suppressDescriptionOpening"": false, ""suppressDescriptionClosing"": false, ""departmentId"": ""e1e973fe-6f0a-475f-9361-a9b6c095d869"", ""departmentName"": ""Applied AI"", ""locationId"": ""16c48b76-8036-4fe3-a18f-e9d357395713"", ""locationName"": ""Seattle"", ""workplaceType"": null, ""employmentType"": ""FullTime"", ""isListed"": true, ""jobId"": ""2f0dbaa5-1ccc-4f27-a61a-16f4f08dc314"", ""jobRequisitionId"": null, ""teamId"": ""f002fe09-4cec-46b0-8add-8bf9ff438a62"", ""teamName"": ""Applied AI Engineering"", ""publishedDate"": ""2025-04-04"", ""applicationDeadline"": null, ""shouldDisplayCompensationOnJobBoard"": true, ""secondaryLocations"": [], ""compensationTierSummary"": ""$255K  $405K  Offers Equity"", ""userRoles"": []}}",
closed,ashby_openai_cfe122d2-0efa-406f-a653-2b1078952226,2025-10-06T09:31:10.378056,"{""job_id"": ""ashby_openai_cfe122d2-0efa-406f-a653-2b1078952226"", ""source"": ""ashby"", ""company_name"": ""OpenAI"", ""external_id"": ""cfe122d2-0efa-406f-a653-2b1078952226"", ""title"": ""Sourcer, Go To Market (APAC)"", ""job_url"": ""https://jobs.ashbyhq.com/openai/cfe122d2-0efa-406f-a653-2b1078952226"", ""source_url"": ""https://jobs.ashbyhq.com/openai"", ""first_seen"": ""2025-09-10T17:57:20.496314"", ""last_seen"": ""2025-09-10T17:57:20.496315"", ""team"": ""Recruiting"", ""location"": ""Singapore"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""id"": ""cfe122d2-0efa-406f-a653-2b1078952226"", ""title"": ""Sourcer, Go To Market (APAC)"", ""updatedAt"": ""2025-08-29T04:24:41.029Z"", ""suppressDescriptionOpening"": false, ""suppressDescriptionClosing"": false, ""departmentId"": ""d8928aae-0382-4d1f-9ad7-8f3bbc4e3126"", ""departmentName"": ""People"", ""locationId"": ""2ef3d3b7-e015-45f9-90ff-b530f7dad8af"", ""locationName"": ""Singapore"", ""workplaceType"": ""Hybrid"", ""employmentType"": ""FullTime"", ""isListed"": true, ""jobId"": ""93918ee5-8cbc-41a1-97b7-360618f9db41"", ""jobRequisitionId"": null, ""teamId"": ""89ee4957-9cf6-4fdc-993b-ff504c1a487f"", ""teamName"": ""Recruiting"", ""publishedDate"": ""2025-08-20"", ""applicationDeadline"": ""2025-09-15T07:00:00.000Z"", ""shouldDisplayCompensationOnJobBoard"": false, ""secondaryLocations"": [], ""compensationTierSummary"": null, ""userRoles"": []}}",
closed,ashby_openai_5419821f-9962-4e79-95f5-acbc59fd6189,2025-10-06T09:31:10.378159,"{""job_id"": ""ashby_openai_5419821f-9962-4e79-95f5-acbc59fd6189"", ""source"": ""ashby"", ""company_name"": ""OpenAI"", ""external_id"": ""5419821f-9962-4e79-95f5-acbc59fd6189"", ""title"": ""Team Lead, GTM Systems Engineering"", ""job_url"": ""https://jobs.ashbyhq.com/openai/5419821f-9962-4e79-95f5-acbc59fd6189"", ""source_url"": ""https://jobs.ashbyhq.com/openai"", ""first_seen"": ""2025-09-10T17:57:20.443977"", ""last_seen"": ""2025-09-26T09:28:46.528400"", ""team"": ""Revenue Operations"", ""location"": ""San Francisco"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""id"": ""5419821f-9962-4e79-95f5-acbc59fd6189"", ""title"": ""Team Lead, GTM Systems Engineering"", ""updatedAt"": ""2025-08-30T00:49:20.102Z"", ""suppressDescriptionOpening"": false, ""suppressDescriptionClosing"": false, ""departmentId"": ""4dea667f-0ed9-4569-9860-028864712aa6"", ""departmentName"": ""Go To Market"", ""locationId"": ""bbd9f7fe-aae5-476a-9108-f25aea8f6cd2"", ""locationName"": ""San Francisco"", ""workplaceType"": null, ""employmentType"": ""FullTime"", ""isListed"": true, ""jobId"": ""797ed8d9-6487-47c5-b4df-95b965e9d6e1"", ""jobRequisitionId"": null, ""teamId"": ""eaa36993-d630-4352-892c-86b6422dbb4f"", ""teamName"": ""Revenue Operations"", ""publishedDate"": ""2025-08-30"", ""applicationDeadline"": null, ""shouldDisplayCompensationOnJobBoard"": true, ""secondaryLocations"": [], ""compensationTierSummary"": ""$354K  Offers Equity"", ""userRoles"": []}}",
closed,greenhouse_scaleai_4591300005,2025-10-06T09:31:10.378261,"{""job_id"": ""greenhouse_scaleai_4591300005"", ""source"": ""greenhouse"", ""company_name"": ""Scale AI"", ""external_id"": ""4591300005"", ""title"": ""Software Engineer, Gen AI"", ""job_url"": ""https://job-boards.greenhouse.io/scaleai/jobs/4591300005"", ""source_url"": ""https://boards.greenhouse.io/scaleai"", ""first_seen"": ""2025-08-24T18:11:26.064182"", ""last_seen"": ""2025-09-12T09:26:58.200172"", ""team"": null, ""location"": ""San Francisco, CA; New York, NY"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/scaleai/jobs/4591300005"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 4386061005, ""location"": {""name"": ""San Francisco, CA; New York, NY""}, ""metadata"": [{""id"": 7904378005, ""name"": ""Domain"", ""value"": null, ""value_type"": ""multi_select""}, {""id"": 9832886005, ""name"": ""External Department"", ""value"": ""Engineering"", ""value_type"": ""single_select""}], ""id"": 4591300005, ""updated_at"": ""2025-09-09T00:17:44-04:00"", ""requisition_id"": ""GH-1708"", ""title"": ""Software Engineer, Gen AI"", ""company_name"": ""Scale AI"", ""first_published"": ""2025-08-05T13:53:36-04:00""}}",
closed,greenhouse_deepmind_7219635,2025-10-06T09:31:10.378392,"{""job_id"": ""greenhouse_deepmind_7219635"", ""source"": ""greenhouse"", ""company_name"": ""DeepMind"", ""external_id"": ""7219635"", ""title"": ""Research Scientist, AI for Education, MTV/SF"", ""job_url"": ""https://job-boards.greenhouse.io/deepmind/jobs/7219635"", ""source_url"": ""https://boards.greenhouse.io/deepmind"", ""first_seen"": ""2025-09-10T17:57:20.470892"", ""last_seen"": ""2025-09-22T09:32:18.065230"", ""team"": null, ""location"": ""Mountain View, California, US; San Francisco, California, US"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/deepmind/jobs/7219635"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 3237432, ""location"": {""name"": ""Mountain View, California, US; San Francisco, California, US""}, ""metadata"": [{""id"": 90484, ""name"": ""Website Grouping"", ""value"": ""Research"", ""value_type"": ""single_select""}], ""id"": 7219635, ""updated_at"": ""2025-09-15T12:04:07-04:00"", ""requisition_id"": ""2121"", ""title"": ""Research Scientist, AI for Education, MTV/SF"", ""company_name"": ""DeepMind"", ""first_published"": ""2025-09-09T07:41:33-04:00""}}",
closed,ashby_openai_5f59a070-55d7-47e0-847d-94b2e44c598b,2025-10-06T09:31:10.378505,"{""job_id"": ""ashby_openai_5f59a070-55d7-47e0-847d-94b2e44c598b"", ""source"": ""ashby"", ""company_name"": ""OpenAI"", ""external_id"": ""5f59a070-55d7-47e0-847d-94b2e44c598b"", ""title"": ""User Operations Generalist"", ""job_url"": ""https://jobs.ashbyhq.com/openai/5f59a070-55d7-47e0-847d-94b2e44c598b"", ""source_url"": ""https://jobs.ashbyhq.com/openai"", ""first_seen"": ""2025-09-18T09:27:58.362272"", ""last_seen"": ""2025-09-23T09:29:09.009731"", ""team"": ""User Operations"", ""location"": ""San Francisco"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""id"": ""5f59a070-55d7-47e0-847d-94b2e44c598b"", ""title"": ""User Operations Generalist"", ""updatedAt"": ""2025-09-18T00:11:41.569Z"", ""suppressDescriptionOpening"": false, ""suppressDescriptionClosing"": false, ""departmentId"": ""4dea667f-0ed9-4569-9860-028864712aa6"", ""departmentName"": ""Go To Market"", ""locationId"": ""bbd9f7fe-aae5-476a-9108-f25aea8f6cd2"", ""locationName"": ""San Francisco"", ""workplaceType"": null, ""employmentType"": ""FullTime"", ""isListed"": true, ""jobId"": ""575fe1e9-e05a-4f47-b699-2273212ea736"", ""jobRequisitionId"": null, ""teamId"": ""3ed1a031-8096-458c-96b5-732f3c46e327"", ""teamName"": ""User Operations"", ""publishedDate"": ""2025-09-18"", ""applicationDeadline"": null, ""shouldDisplayCompensationOnJobBoard"": true, ""secondaryLocations"": [], ""compensationTierSummary"": ""$200K  $260K  Offers Equity"", ""userRoles"": []}}",
closed,ashby_openai_c5af7e7b-3821-473f-b66a-7a5f092425dc,2025-10-06T09:31:10.378610,"{""job_id"": ""ashby_openai_c5af7e7b-3821-473f-b66a-7a5f092425dc"", ""source"": ""ashby"", ""company_name"": ""OpenAI"", ""external_id"": ""c5af7e7b-3821-473f-b66a-7a5f092425dc"", ""title"": ""Software Engineer, Frontend"", ""job_url"": ""https://jobs.ashbyhq.com/openai/c5af7e7b-3821-473f-b66a-7a5f092425dc"", ""source_url"": ""https://jobs.ashbyhq.com/openai"", ""first_seen"": ""2025-09-10T17:57:20.440618"", ""last_seen"": ""2025-09-26T09:28:46.529538"", ""team"": ""Applied AI Engineering"", ""location"": ""Seattle"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""id"": ""c5af7e7b-3821-473f-b66a-7a5f092425dc"", ""title"": ""Software Engineer, Frontend "", ""updatedAt"": ""2025-05-04T15:30:43.335Z"", ""suppressDescriptionOpening"": false, ""suppressDescriptionClosing"": false, ""departmentId"": ""e1e973fe-6f0a-475f-9361-a9b6c095d869"", ""departmentName"": ""Applied AI"", ""locationId"": ""16c48b76-8036-4fe3-a18f-e9d357395713"", ""locationName"": ""Seattle"", ""workplaceType"": ""Hybrid"", ""employmentType"": ""FullTime"", ""isListed"": true, ""jobId"": ""88e2bfd9-976d-4831-8f0f-c5860b66c4fe"", ""jobRequisitionId"": null, ""teamId"": ""f002fe09-4cec-46b0-8add-8bf9ff438a62"", ""teamName"": ""Applied AI Engineering"", ""publishedDate"": ""2025-03-27"", ""applicationDeadline"": null, ""shouldDisplayCompensationOnJobBoard"": true, ""secondaryLocations"": [], ""compensationTierSummary"": ""$255K  $405K  Offers Equity"", ""userRoles"": []}}",
closed,ashby_openai_33a773e0-e183-412f-9980-c060e4ba6458,2025-10-06T09:31:10.378712,"{""job_id"": ""ashby_openai_33a773e0-e183-412f-9980-c060e4ba6458"", ""source"": ""ashby"", ""company_name"": ""OpenAI"", ""external_id"": ""33a773e0-e183-412f-9980-c060e4ba6458"", ""title"": ""Integrated Communications & Storytelling  Lead"", ""job_url"": ""https://jobs.ashbyhq.com/openai/33a773e0-e183-412f-9980-c060e4ba6458"", ""source_url"": ""https://jobs.ashbyhq.com/openai"", ""first_seen"": ""2025-09-10T17:57:20.453149"", ""last_seen"": ""2025-09-12T09:26:58.199967"", ""team"": ""Communications"", ""location"": ""San Francisco"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""id"": ""33a773e0-e183-412f-9980-c060e4ba6458"", ""title"": ""Integrated Communications & Storytelling  Lead "", ""updatedAt"": ""2025-09-10T23:30:26.206Z"", ""suppressDescriptionOpening"": false, ""suppressDescriptionClosing"": false, ""departmentId"": ""848be376-4b57-4b95-acd8-f8c503b46240"", ""departmentName"": ""Communications"", ""locationId"": ""bbd9f7fe-aae5-476a-9108-f25aea8f6cd2"", ""locationName"": ""San Francisco"", ""workplaceType"": null, ""employmentType"": ""FullTime"", ""isListed"": true, ""jobId"": ""26bfab43-8b2b-4093-bf07-e683079a40de"", ""jobRequisitionId"": null, ""teamId"": ""848be376-4b57-4b95-acd8-f8c503b46240"", ""teamName"": ""Communications"", ""publishedDate"": ""2025-09-04"", ""applicationDeadline"": null, ""shouldDisplayCompensationOnJobBoard"": true, ""secondaryLocations"": [], ""compensationTierSummary"": ""$275K  Offers Equity"", ""userRoles"": []}}",
